"person_id","screening_date","first_offense_date","current_offense_date","offenses_within_30","before_cutoff_date","p_felony_count_person","p_misdem_count_person","p_charge_violent","p_current_age","p_age_first_offense","p_juv_fel_count","p_felprop_violarrest","p_murder_arrest","p_felassault_arrest","p_misdemassault_arrest","p_famviol_arrest","p_sex_arrest","p_weapons_arrest","p_n_on_probation","p_current_on_probation","p_prob_revoke","p_charge","p_arrest","p_jail30","p_prison30","p_prison","p_probation","Risk of Failure to Appear_decile_score","Risk of Failure to Appear_raw_score","Risk of Recidivism_decile_score","Risk of Recidivism_raw_score","Risk of Violence_decile_score","Risk of Violence_raw_score","is_misdem","recid","recid_violent","raw_score","decile_score","race_black","race_white","race_hispanic","race_asian","race_native","sex_male","crim_inv","filt1","filt2","filt3","filt4","filt5","filt6"
9462,2013-02-04,1997-10-26,2013-02-03,3,2013-02-03,1,3,0,46,31,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,1,1,5,23,6,-0.31,3,-2.26,1,1,0,-0.31,6,0,1,0,0,0,1,6,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9464,2013-05-07,2013-05-07,2013-05-07,1,2013-05-07,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,2,-1.29,3,-2.4,1,0,0,-1.29,2,0,1,0,0,0,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
9465,2013-05-27,1985-05-18,2013-05-26,2,2013-05-26,2,0,1,52,24,0,0,0,1,0,0,0,1,0,0,0,2,2,0,0,0,0,1,13,1,-2.1,1,-3.83,0,0,0,-2.1,1,1,0,0,0,0,0,2,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9466,2014-07-18,2006-05-26,2014-07-17,1,2014-07-17,0,2,0,46,38,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,16,1,-2.28,1,-3.82,1,0,0,-2.28,1,1,0,0,0,0,1,2,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
9467,2013-09-21,2013-09-19,2013-09-20,2,2013-09-20,0,1,0,20,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,14,7,0.06,8,-1.05,0,1,0,0.06,7,1,0,0,0,0,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9467,2013-12-27,2013-09-19,2013-12-26,3,2013-12-26,1,2,0,20,20,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,1,6,25,8,0.1,8,-1.15,0,1,0,0.1,8,1,0,0,0,0,1,4,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9468,2014-09-15,2014-09-15,2014-09-15,2,2014-09-15,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,3,-0.77,3,-2.49,1,0,0,-0.77,3,1,0,0,0,0,1,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
9471,2014-05-27,2012-01-09,2014-05-24,2,2014-05-24,0,3,0,56,53,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,12,1,-2.63,1,-4.22,1,0,0,-2.63,1,0,1,0,0,0,0,3,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
9472,2014-09-05,2014-09-03,2014-09-03,4,2014-09-03,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,-1.45,2,-2.78,0,0,0,-1.45,1,0,0,1,0,0,1,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
9473,2013-08-07,1996-05-01,2013-08-06,3,2013-08-06,6,11,4,36,18,0,2,0,0,0,0,0,0,0,0,0,17,14,0,0,0,2,5,22,7,-0.06,3,-2.27,0,0,0,-0.06,7,1,0,0,0,0,1,19,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9475,2013-09-04,2008-07-05,2013-09-03,6,2013-09-03,0,1,0,28,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,14,1,-1.46,2,-2.85,0,0,0,-1.46,1,1,0,0,0,0,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9476,2014-01-12,2012-08-22,2014-01-11,3,2014-01-11,0,4,0,28,26,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,14,2,-1.32,2,-2.79,0,0,0,-1.32,2,1,0,0,0,0,0,5,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9477,2014-09-18,2014-08-27,2014-08-27,2,2014-08-27,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,5,-0.73,3,-2.36,0,0,0,-0.73,5,0,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
9481,2014-10-10,2011-04-28,2014-10-09,3,2014-10-09,1,2,1,22,18,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,3,20,7,-0.11,5,-1.81,0,0,0,-0.11,7,1,0,0,0,0,1,4,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
9482,2014-04-15,2009-09-14,2014-04-14,2,2014-04-14,2,5,0,35,31,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,2,16,6,-0.27,2,-2.66,0,0,0,-0.27,6,1,0,0,0,0,1,7,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
9483,2014-06-18,1997-07-09,2014-06-09,5,2014-06-09,13,10,9,35,18,0,2,0,5,2,0,0,0,5,0,1,23,17,0,0,1,3,3,20,8,0.1,3,-2.54,0,1,1,0.1,8,1,0,0,0,0,1,27,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
9484,2013-01-14,2012-11-11,2013-01-14,1,2013-01-14,0,5,0,38,37,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,14,2,-1.51,1,-3.27,1,0,0,-1.51,2,0,1,0,0,0,0,5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
9485,2014-05-05,2013-01-02,2014-05-02,1,2014-05-02,0,2,0,49,48,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,25,1,-1.68,1,-3.78,1,0,0,-1.68,1,0,1,0,0,0,1,2,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
9486,2014-01-31,2014-01-30,2014-01-30,2,2014-01-30,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,5,-0.41,7,-1.37,0,1,0,-0.41,5,1,0,0,0,0,1,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
9487,2014-06-24,2014-06-23,2014-06-23,3,2014-06-23,0,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,-2.14,1,-3.67,0,0,0,-2.14,1,0,1,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
9488,2013-05-14,2013-05-14,2013-05-14,1,2013-05-14,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,4,-0.62,7,-1.45,1,1,0,-0.62,4,0,1,0,0,0,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
9489,2014-04-15,2014-04-14,2014-04-14,2,2014-04-14,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,4,-0.61,5,-1.97,0,0,0,-0.61,4,0,1,0,0,0,1,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
9491,2013-12-05,2013-07-24,2013-12-04,1,2013-12-04,2,0,1,20,19,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,15,5,-0.38,5,-1.93,1,0,0,-0.38,5,0,1,0,0,0,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
9492,2013-03-28,1999-11-10,2013-03-27,1,2013-03-27,5,4,2,35,21,0,1,0,1,0,0,0,0,1,0,0,9,9,0,0,0,2,8,29,6,-0.22,8,-1.11,1,0,0,-0.22,6,1,0,0,0,0,1,11,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
9493,2013-08-30,2013-08-29,2013-08-29,2,2013-08-29,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,27,5,-0.5,2,-2.7,0,0,0,-0.5,5,1,0,0,0,0,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
9494,2013-08-16,2013-08-15,2013-08-15,3,2013-08-15,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,7,-0.06,4,-2.07,0,0,0,-0.06,7,0,1,0,0,0,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
9495,2014-10-13,2011-03-30,2014-10-12,2,2014-10-12,0,2,0,20,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,13,7,0.08,8,-1.23,0,1,1,0.08,7,0,0,1,0,0,1,2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
9496,2014-12-26,2014-12-25,2014-12-25,2,2014-12-25,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,1,-1.65,1,-2.99,0,0,0,-1.65,1,0,1,0,0,0,1,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
9497,2013-03-30,1997-07-27,2013-03-29,1,2013-03-29,0,2,0,36,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,17,8,0.14,4,-2.11,0,0,0,0.14,8,1,0,0,0,0,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
9498,2014-05-10,2014-05-10,2014-05-10,1,2014-05-10,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,-1.38,3,-2.5,1,0,0,-1.38,2,1,0,0,0,0,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
9499,2013-03-12,2000-06-20,2013-03-11,1,2013-03-11,14,14,5,31,18,0,3,0,0,1,0,0,0,9,0,1,28,22,0,0,1,5,6,24,7,-0.06,2,-2.65,0,1,0,-0.06,7,1,0,0,0,0,1,34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
9501,2014-03-31,2014-03-30,2014-03-30,1,2014-03-30,0,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,-2.29,1,-3.82,1,0,0,-2.29,1,0,0,1,0,0,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
9502,2014-05-12,2007-05-11,2014-05-11,1,2014-05-11,1,5,1,24,17,0,1,0,0,0,0,0,0,0,1,0,6,4,0,0,0,2,3,18,5,-0.64,3,-2.42,1,0,0,-0.64,5,1,0,0,0,0,0,8,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
9506,2013-03-28,2013-03-27,2013-03-27,1,2013-03-27,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,9,0.34,6,-1.51,1,1,0,0.34,9,1,0,0,0,0,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
9509,2014-09-19,2008-06-17,2014-09-18,1,2014-09-18,4,10,2,25,19,0,0,0,0,2,0,0,0,3,0,0,14,7,0,0,0,2,3,20,7,-0.02,6,-1.53,0,1,1,-0.02,7,1,0,0,0,0,1,16,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
9510,2014-09-09,2014-09-07,2014-09-07,1,2014-09-07,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,31,2,-1.3,1,-3.38,0,0,0,-1.3,2,0,1,0,0,0,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
9511,2014-03-06,2014-03-05,2014-03-05,3,2014-03-05,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,-1.5,2,-2.84,0,0,0,-1.5,1,0,0,1,0,0,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
9513,2013-04-04,2012-12-27,2013-03-22,2,2013-03-22,1,0,0,40,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,1,-1.88,1,-3.51,0,0,0,-1.88,1,1,0,0,0,0,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9514,2014-05-21,2010-11-10,2014-05-09,4,2014-05-09,2,1,0,47,43,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,14,1,-1.96,1,-3.68,0,0,0,-1.96,1,0,1,0,0,0,1,4,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
9515,2013-10-12,2011-02-18,2013-10-11,1,2013-10-11,0,3,0,24,21,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,12,4,-0.53,3,-2.31,0,0,0,-0.53,4,1,0,0,0,0,1,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
9517,2013-11-26,2007-09-09,2013-11-25,1,2013-11-25,1,3,0,55,48,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2,17,1,-2.16,1,-4.09,0,0,0,-2.16,1,0,1,0,0,0,0,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
9518,2013-03-01,2013-03-01,2013-03-01,2,2013-03-01,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,-2.08,1,-3.53,1,0,0,-2.08,1,0,1,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
9519,2014-08-22,2006-09-27,2014-08-22,3,2014-08-22,7,3,6,31,23,0,5,0,0,0,0,0,0,1,0,1,11,11,4,4,2,1,6,24,6,-0.26,6,-1.73,0,1,1,-0.26,6,0,1,0,0,0,1,18,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
9521,2014-08-27,2010-05-20,2014-08-26,3,2014-08-26,0,3,0,28,24,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,18,7,-0.01,3,-2.25,0,0,0,-0.01,7,0,1,0,0,0,1,3,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
9522,2014-11-08,1996-11-21,2014-11-08,1,2014-11-08,11,1,2,34,16,1,1,0,1,0,0,0,1,5,0,0,12,11,0,0,0,4,3,19,9,0.37,5,-1.82,1,0,0,0.37,9,1,0,0,0,0,1,16,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
9523,2013-08-06,2005-01-22,2013-08-05,2,2013-08-05,2,2,1,28,19,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,1,2,17,5,-0.36,3,-2.48,0,1,1,-0.36,5,1,0,0,0,0,1,5,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9523,2013-10-12,2005-01-22,2013-10-11,4,2013-10-11,3,3,1,28,19,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,1,1,15,6,-0.24,3,-2.36,0,1,0,-0.24,6,1,0,0,0,0,1,7,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9527,2013-03-01,2002-03-04,2013-02-25,2,2013-02-25,0,4,0,33,22,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,14,2,-1.09,2,-2.88,1,0,0,-1.09,2,1,0,0,0,0,1,4,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9530,2013-05-22,2013-05-21,2013-05-21,1,2013-05-21,0,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,-1.08,1,-3.5,1,0,0,-1.08,2,0,0,1,0,0,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
9532,2014-08-22,2012-04-06,2014-08-21,3,2014-08-21,1,2,0,20,17,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,12,5,-0.32,5,-1.75,0,1,1,-0.32,5,1,0,0,0,0,1,3,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
9533,2014-06-28,2014-06-27,2014-06-27,2,2014-06-27,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,9,0.47,8,-1,0,0,0,0.47,9,1,0,0,0,0,1,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
9534,2014-01-25,1988-06-26,2014-01-24,6,2014-01-24,11,33,6,47,21,0,1,0,1,2,0,0,2,9,0,1,51,36,0,0,0,4,5,22,6,-0.13,1,-3.29,0,1,0,-0.13,6,1,0,0,0,0,1,55,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9536,2014-02-10,1997-04-08,2014-02-08,1,2014-02-08,20,15,7,34,18,0,7,0,0,0,0,0,0,5,0,1,35,22,0,0,0,4,4,21,8,-0.05,4,-2.23,1,1,0,-0.05,8,1,0,0,0,0,0,39,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
9537,2013-05-28,2013-05-27,2013-05-27,1,2013-05-27,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,2,-1.23,1,-2.99,1,0,0,-1.23,2,0,0,1,0,0,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
9540,2014-08-15,2009-10-24,2014-08-14,4,2014-08-14,2,2,0,27,23,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,1,12,2,-1.17,2,-2.74,0,1,0,-1.17,2,1,0,0,0,0,1,5,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
9541,2014-06-11,2009-04-06,2014-06-11,1,2014-06-11,0,2,0,23,18,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,18,5,-0.4,4,-2.16,0,1,0,-0.4,5,1,0,0,0,0,1,2,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
9542,2013-10-25,2013-10-16,2013-10-16,2,2013-10-16,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,8,0.29,7,-1.44,0,1,1,0.29,8,1,0,0,0,0,1,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
9542,2014-06-21,2013-10-16,2014-06-20,1,2014-06-20,2,0,0,19,18,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,17,9,0.47,7,-1.48,1,0,0,0.47,9,1,0,0,0,0,1,2,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
9545,2013-01-06,2000-12-30,2013-01-05,5,2013-01-05,3,7,2,52,40,0,0,0,0,2,0,0,2,0,0,0,10,4,0,0,2,0,6,24,4,-0.71,3,-2.48,0,0,0,-0.71,4,1,0,0,0,0,1,12,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9546,2014-05-14,2014-05-14,2014-05-14,5,2014-05-14,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,8,0.26,8,-1.03,0,0,0,0.26,8,1,0,0,0,0,1,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
9547,2013-04-20,2013-04-18,2013-04-18,7,2013-04-18,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,4,-0.57,4,-2.19,1,0,0,-0.57,4,0,1,0,0,0,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
9549,2014-08-11,2004-05-14,2014-08-10,1,2014-08-10,6,16,2,26,15,0,1,0,0,0,0,0,0,2,0,0,22,6,0,0,0,1,3,20,9,0.36,5,-1.74,1,0,0,0.36,9,1,0,0,0,0,1,23,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
9552,2013-01-14,2007-01-18,2013-01-13,2,2013-01-13,0,2,0,24,18,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,15,7,-0.08,4,-2.15,0,1,1,-0.08,7,0,0,1,0,0,1,2,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9553,2013-09-07,1987-05-26,2013-09-06,1,2013-09-06,2,2,0,57,31,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,1,0,6,25,2,-1.1,1,-3.5,1,0,0,-1.1,2,0,1,0,0,0,1,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
9554,2013-08-26,2013-08-25,2013-08-25,1,2013-08-25,0,0,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,-1.21,1,-2.95,1,0,0,-1.21,2,0,1,0,0,0,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
9556,2013-08-15,2013-07-28,2013-07-28,2,2013-07-28,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,-1.05,2,-2.69,0,0,0,-1.05,2,0,0,1,0,0,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
9557,2014-03-19,2010-02-27,2014-03-18,1,2014-03-18,0,2,0,23,19,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,19,4,-0.85,4,-2.16,1,0,0,-0.85,4,1,0,0,0,0,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
9558,2014-11-07,2008-04-11,2014-11-06,2,2014-11-06,3,5,0,28,21,0,0,0,0,0,0,0,0,3,0,0,8,13,0,0,0,1,8,27,10,0.72,6,-1.7,0,0,0,0.72,10,0,1,0,0,0,0,9,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
9559,2014-03-24,2007-11-12,2014-03-23,2,2014-03-23,0,12,0,41,34,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,2,1,15,1,-2,1,-3.01,0,0,0,-2,1,0,0,1,0,0,1,14,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9560,2014-08-26,2013-07-16,2014-07-27,1,2014-07-27,0,4,1,19,18,0,0,0,0,0,0,0,0,0,1,0,4,2,0,0,0,1,3,18,8,0.09,6,-1.6,0,1,1,0.09,8,0,1,0,0,0,0,5,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
9561,2013-01-30,2011-05-09,2013-01-29,4,2013-01-29,4,1,4,25,23,0,3,0,0,0,0,0,0,4,1,0,5,4,0,0,0,2,7,27,7,0.06,7,-1.47,0,1,1,0.06,7,0,1,0,0,0,1,7,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9563,2013-08-15,2013-08-02,2013-08-02,2,2013-08-02,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,6,-0.18,4,-2.04,0,0,0,-0.18,6,0,1,0,0,0,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
9564,2014-11-11,2014-03-06,2014-11-10,1,2014-11-10,1,1,1,18,18,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,19,5,-0.43,6,-1.72,0,0,0,-0.43,5,1,0,0,0,0,1,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
9565,2014-05-07,2003-02-18,2014-05-06,1,2014-05-06,4,11,4,29,18,0,0,0,3,0,0,0,1,0,0,0,15,4,0,0,0,1,2,17,2,-1.01,3,-2.29,0,0,0,-1.01,2,1,0,0,0,0,1,16,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
9566,2013-03-01,2011-04-23,2013-02-28,2,2013-02-28,0,1,0,21,19,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,14,8,0.28,5,-1.76,0,1,0,0.28,8,0,1,0,0,0,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9567,2013-03-08,2013-03-07,2013-03-07,1,2013-03-07,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,3,-1.28,4,-2.23,0,0,0,-1.28,3,1,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
9569,2013-09-30,2013-09-30,2013-09-30,1,2013-09-30,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,1,-1.5,2,-2.86,1,0,0,-1.5,1,0,1,0,0,0,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
9570,2014-12-04,2014-12-03,2014-12-03,3,2014-12-03,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,3,-0.85,5,-1.92,0,1,1,-0.85,3,1,0,0,0,0,1,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
9571,2014-08-13,2014-08-12,2014-08-12,1,2014-08-12,0,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,-2.5,1,-4.05,1,0,0,-2.5,1,1,0,0,0,0,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
9572,2014-06-26,2014-06-25,2014-06-25,1,2014-06-25,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,-1.2,3,-2.46,0,0,0,-1.2,2,0,0,1,0,0,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
9574,2013-04-25,1995-06-08,2013-04-25,1,2013-04-25,5,6,4,36,18,0,2,0,0,0,0,0,0,3,0,0,11,12,0,0,0,2,2,17,5,-0.51,1,-2.99,0,0,0,-0.51,5,1,0,0,0,0,1,13,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
9577,2013-02-05,2012-05-16,2013-02-04,1,2013-02-04,0,3,2,44,43,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,17,2,-1.12,1,-3.54,1,0,0,-1.12,2,0,0,0,0,0,1,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
9578,2013-02-27,2009-06-03,2013-02-26,3,2013-02-26,1,6,1,23,19,0,0,0,0,0,0,1,0,0,0,0,7,2,0,0,0,0,3,19,7,0.05,6,-1.65,1,0,0,0.05,7,1,0,0,0,0,1,7,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9580,2013-05-18,2007-06-14,2013-05-18,1,2013-05-18,1,13,0,23,18,0,0,0,0,0,0,0,1,8,0,0,15,6,0,0,0,3,3,20,7,0.04,10,-0.52,0,0,0,0.04,7,1,0,0,0,0,1,18,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
9581,2013-08-18,2013-08-17,2013-08-17,2,2013-08-17,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,3,-1.07,4,-2,0,0,0,-1.07,3,1,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
9582,2014-12-20,2014-12-20,2014-12-20,1,2014-12-20,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,4,-0.95,4,-2,1,0,0,-0.95,4,0,1,0,0,0,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
9583,2014-06-18,2014-06-14,2014-06-14,1,2014-06-14,0,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,-1.74,1,-3.51,1,0,0,-1.74,1,0,1,0,0,0,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
9584,2014-09-21,2014-09-21,2014-09-21,4,2014-09-21,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,23,7,-0.2,3,-2.37,0,1,0,-0.2,7,1,0,0,0,0,0,2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
9586,2014-08-07,2014-08-06,2014-08-06,1,2014-08-06,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,5,-0.71,5,-1.92,1,1,0,-0.71,5,1,0,0,0,0,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
